City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Delhi,19-04-2020,35.49,73.86,10.13,19.72,20.82,29.94,0.71,13.17,40.53,1.29,9.46,95,Satisfactory
Delhi,20-04-2020,52.86,113.25,12.38,24.56,25.55,31.57,1.02,15.06,32.67,2.37,15.52,115,Moderate
Delhi,21-04-2020,37.17,87.27,8.89,19.64,19.57,29.75,0.82,15.36,48.56,1.48,8.92,102,Moderate
Delhi,22-04-2020,58.25,130.99,10.78,24.79,24.17,29.39,0.86,17.34,46.94,2.03,13.9,122,Moderate
Delhi,23-04-2020,54.71,127.82,9.42,24.83,22.92,30.02,0.91,17.39,43.99,2.8,17.19,129,Moderate
Delhi,24-04-2020,65.91,138.46,11,25.62,24.87,32.62,0.99,18.62,47.98,2.57,13.43,143,Moderate
Delhi,25-04-2020,33.09,85.83,9.6,18.68,19.91,28.65,0.75,12.76,54.53,1.13,8.55,121,Moderate
Delhi,26-04-2020,40.24,117.1,8.42,17.45,17.77,31.61,0.77,16.21,47.16,1.68,8.42,119,Moderate
Delhi,27-04-2020,27.18,53.02,8.28,14.8,16.38,29.94,0.76,15.59,53.43,1.24,6.39,98,Satisfactory
Delhi,28-04-2020,41.75,80.36,10.32,17.35,20.03,28.6,0.86,17.6,58.96,1.7,8.3,105,Moderate
Delhi,29-04-2020,55.18,114.91,12.66,20.11,22.66,28.86,0.91,19.08,58.57,2.03,13.02,123,Moderate
Delhi,30-04-2020,49.96,115.63,12.73,17.61,20.45,32.99,0.84,17.42,59.55,1.68,9.27,128,Moderate
Delhi,01-05-2020,61.04,143.11,11.8,18.46,20.45,36.43,0.89,17.52,56.81,1.96,11.92,140,Moderate
Delhi,02-05-2020,34.67,107.36,12.81,14.36,19.49,33.93,0.76,13,60.45,1.19,6.42,127,Moderate
Delhi,03-05-2020,32.56,83.02,12.72,15.14,21.57,32.48,0.68,11.94,49.04,1.31,7.51,110,Moderate
Delhi,04-05-2020,26.63,60.59,12.86,16.95,20.79,31.35,0.72,11.92,50.56,1.14,9.98,92,Satisfactory
Delhi,05-05-2020,56.24,115.91,13.93,21.36,24.06,30.86,0.87,16.4,52.12,2,14.92,117,Moderate
Delhi,06-05-2020,58.44,169.61,13.75,21.88,25.58,29.53,0.89,15.78,53.95,2.04,13.31,139,Moderate
Delhi,07-05-2020,36.02,88.35,10.31,17.97,18.92,25.51,0.73,13.6,73.11,1.46,10.18,140,Moderate
Delhi,08-05-2020,51.09,120.82,10.02,21.66,20.69,27.98,0.83,13.82,74.28,1.69,13.41,138,Moderate
Delhi,09-05-2020,54.18,126.9,9.47,17.65,19.17,30.14,0.85,13.33,76.32,1.61,11.66,142,Moderate
Delhi,10-05-2020,44.3,110.39,5.21,16.46,14.47,28.71,0.74,12.02,63.71,1.3,9.23,127,Moderate
Delhi,11-05-2020,43.26,93.49,4.8,19.53,15.6,28.13,0.76,12.66,64.6,1.55,10.63,113,Moderate
Delhi,12-05-2020,43.19,94.4,4.42,18.49,14.62,29.43,0.75,13.84,64.1,1.5,12.68,122,Moderate
Delhi,13-05-2020,68.8,159.2,5.09,21.34,16.74,32.29,0.9,15.41,52.2,1.81,14.78,132,Moderate
Delhi,14-05-2020,56.17,126.53,9.04,25.12,21.86,30.82,0.89,12.92,50.22,1.69,14.93,154,Moderate
Delhi,15-05-2020,47.44,101.93,6.76,23.45,18.9,27.39,0.84,13.71,53.08,1.41,12.6,125,Moderate
Delhi,16-05-2020,81.87,151.8,6.11,26.17,19.89,27.62,0.99,16.19,63.12,1.61,11.64,175,Moderate
Delhi,17-05-2020,98.63,187.24,9.24,31.96,26.01,28.76,1.06,20.19,59.79,2.07,15.58,202,Poor
Delhi,18-05-2020,101.02,192.68,11.31,34.76,29.28,28.97,1.12,22.11,53.55,2.42,17.66,222,Poor
Delhi,19-05-2020,106.63,208.65,16.68,42.67,38.49,30.58,1.31,20.41,57.05,2.75,23.02,238,Poor
Delhi,20-05-2020,67.8,155.41,8.79,32.8,25.93,28.73,1.03,18.96,62.34,1.92,15.99,196,Moderate
Delhi,21-05-2020,55.92,163.77,9.67,31.36,25.81,25.55,1.09,18.99,62.56,1.72,15.2,149,Moderate
Delhi,22-05-2020,94.37,213.47,17.16,45.36,40.17,28.56,1.31,26.05,55.45,2.96,26.42,199,Moderate
Delhi,23-05-2020,74.92,209.49,16.74,42.43,37.85,28.82,1.16,17.05,41.87,2.77,28.72,202,Poor
Delhi,24-05-2020,55.37,179.3,8.13,27.35,21.76,26.54,0.87,17.11,53.31,1.76,15.43,174,Moderate
Delhi,25-05-2020,61.46,162.41,9.3,30.92,25,27.22,0.94,21.3,54.74,1.88,13.82,157,Moderate
Delhi,26-05-2020,55.38,190.11,19.09,37.79,37.41,27.06,1.1,16.82,38.73,2.51,24.05,153,Moderate
Delhi,27-05-2020,43.22,161.76,7.58,26.95,21.37,25.79,0.83,14.49,66.77,1.7,16.71,156,Moderate
Delhi,28-05-2020,39.07,229.55,4.89,17.1,13.26,29.02,0.8,11.68,55.92,1.11,7.56,174,Moderate
Delhi,29-05-2020,24.62,66.66,5.14,19.02,14.69,32.19,0.77,9.95,47.48,1.1,10.48,129,Moderate
Delhi,30-05-2020,23.09,53.19,5.04,18.51,14.11,36.19,0.84,9.95,50.29,0.95,7.61,84,Satisfactory
Delhi,31-05-2020,21.51,40.43,5.02,17.05,13.15,34.91,0.84,9.06,42.29,1.05,9.05,80,Satisfactory
Delhi,01-06-2020,41.05,80.47,5.87,22.99,17.6,35,0.96,14.02,50.57,1.94,16.96,100,Satisfactory
Delhi,02-06-2020,45.9,98.32,7.25,24.78,19.94,35.78,0.92,12.71,50.06,1.75,21.26,123,Moderate
Delhi,03-06-2020,50.62,114.01,7.07,28.02,21.64,36.05,0.9,15.91,52.16,1.93,20.14,123,Moderate
Delhi,04-06-2020,68.24,143.79,11.87,34.11,29.57,38.85,1.09,17.97,39.14,2.79,29.63,144,Moderate
Delhi,05-06-2020,42.43,87.05,7.6,25.87,20.45,35.51,0.87,12.46,44.83,2,18.02,126,Moderate
Delhi,06-06-2020,35.14,80.49,5.85,21.25,16.37,31.81,0.82,10.69,51.46,1.6,11.45,102,Moderate
Delhi,07-06-2020,39.99,91.17,6.5,22.65,17.92,30.79,0.86,11.89,45.4,1.82,17.23,104,Moderate
Delhi,08-06-2020,46.9,103.27,7.94,25.81,21.44,31.81,0.94,15.78,51.77,1.99,20.22,112,Moderate
Delhi,09-06-2020,64.77,148.67,11.04,32.01,28.36,33.83,1.01,15.06,49.14,2.23,27.6,138,Moderate
Delhi,10-06-2020,58.9,156.29,16.38,34.31,35.09,33.27,1.03,14.12,40.8,2.17,24.61,154,Moderate
Delhi,11-06-2020,54.69,134.36,12.37,30.94,30,36.54,0.91,12.74,40.63,1.84,22.43,142,Moderate
Delhi,12-06-2020,64,152.7,12.41,30.05,29.74,38.64,1.06,12.9,43.37,2.16,19.86,152,Moderate
Delhi,13-06-2020,52.36,129.33,8.9,25.46,22.93,36.62,0.95,10.59,34.95,2.09,17.4,132,Moderate
Delhi,14-06-2020,71.08,150.28,8.19,26.01,22.01,40,1.04,13.57,38.86,2.42,23.32,147,Moderate
Delhi,15-06-2020,48.69,120.23,7.8,25.95,21.79,35.38,0.88,12.57,48.39,1.9,16.58,130,Moderate
Delhi,16-06-2020,39.87,107.99,7.35,24.58,19.98,32.62,0.88,12.08,51.4,1.99,19.29,126,Moderate
Delhi,17-06-2020,34.35,92.58,5.47,16.94,14.73,29.4,0.78,10.84,48.72,1.55,14.6,110,Moderate
Delhi,18-06-2020,36.84,100.62,6.02,18.32,15.69,28.68,0.82,12.19,47.98,1.5,12.01,107,Moderate
Delhi,19-06-2020,57.6,205.56,6.58,17.78,15.57,27.96,0.86,11.98,40.95,1.69,14.04,132,Moderate
Delhi,20-06-2020,35.96,108.73,6.53,20.37,17.92,26.38,0.8,10.98,36.24,1.42,14.47,158,Moderate
Delhi,21-06-2020,39.7,95.63,7.21,23.7,19.89,28.84,0.85,11.71,33.92,1.51,17.57,105,Moderate
Delhi,22-06-2020,39.47,77.48,5.67,20.61,17.46,34.32,0.91,11.08,42.76,1.54,18.47,104,Moderate
Delhi,23-06-2020,29.02,64.12,6.22,16.39,15.33,33.32,0.88,11.09,28.64,1.25,12.99,85,Satisfactory
Delhi,24-06-2020,30.91,62.61,6.63,16.84,15.72,31.45,0.89,11.02,24.77,1.28,12.13,71,Satisfactory
Delhi,25-06-2020,38.37,77.76,9.33,21.41,21.17,30.48,1.02,11.28,25.92,1.59,19.18,86,Satisfactory
Delhi,26-06-2020,50.01,112.08,9.67,22.06,21.75,32.64,1.01,11.66,24.82,2.07,23.31,104,Moderate
Delhi,27-06-2020,39.8,155.94,10.88,21.46,22.47,31.43,0.87,10.38,18.88,1.69,19.99,112,Moderate
